A18948,S118981,5366,"The recantation of Thomas Clarke (sometime a Seminarie Priest of the English Colledge in Rhemes; and nowe by the great mercy of God conuerted vnto the profession of the gospell of Iesus Christ) made at Paules Crosse, after the sermon made by Master Buckeridge preacher, the first of Iuly, 1593. Whereunto is annexed a former recantation made also by him in a publique assembly on Easter day, being the 15. of April, 1593","Clarke, Thomas, seminarie priest of the English college at Rheims.",By the Deputies of Christopher Barker printer to the Queenes most excellent Maiestie,Imprinted at London,Catholic Church --  Controversial literature --  Early works to 1800.; Great Britain --  Church history --  16th century --  Early works to 1800.,1594,1
A14653,S103296,24957,"The doctrine of the Sabbath Wherein the first institution of the vveekly Sabbath, with the time thereof, the nature of the law binding man to keep it, the true ground, and necessity of the first institution, and of the observation of it, on the severall day in the Old Testament, and also of the moving of it to the first day under the Gospel, are laid open and proved out of the Holy Scriptures. Also besides the speciall dueties necessarily required for the due sanctification thereof, those two profitable points are proved by demonstrations out of Gods Word. First, that the Lord Christ God and man, is the Lord of the Sabbath, on whom the Sabbath was first founded...2. That the faithfull under the Gospell are as necessarily bound to keep the weekly Sabbath of the Lords day... Deliverd in divers sermons by George Walker B. of Divinity and pastor of St. Iohn Evangelists Church in London.","Walker, George, 1581?-1651.",By Richt Right press,Printed at Amsterdam,Sabbath --  Early works to 1800.; Sunday --  Early works to 1800.,1638,1
A10443,S119777,20727,"A copie of a challenge, taken owt [sic] of the confutation of M. Iuells sermon made by Iohn Rastell","Rastell, John, 1532-1577. Confutation of a sermon, pronounced by M. Juell, at Paules crosse, the second Sondaie before Easter (which Catholikes doe call Passion Sondaie) Anno Domini .M.D.LX. Selections.; Rastell, John, 1532-1577.",By Ægidius Diest,Imprinted at Antwerp,"Jewel, John, 1522-1571. --  True copies of the letters betwene the reverend father in God John Bisshop of Sarum and D. Cole --  Controversial literature.; Catholic Church. --  Controversial literature --  Early works to 1800.",1565,1
A19589,S118191,6028,"The sermon preached at the Crosse, Feb. xiiii. 1607. By W. Crashawe, Batchelour of Diuinitie, and preacher at the temple; iustified by the authour, both against Papist, and Brownist, to be the truth: wherein, this point is principally intended; that the religion of Rome, as now it stands established, is still as bad as euer it was","Crashaw, William, 1572-1626.",By H L ownes for Mathew Lownes and are to be solde at his shop in Paules Church yard at the signe of the Bishops head,Imprinted at London,Catholic Church --  Controversial literature --  Early works to 1800.,1609,1
A14381,S102674,24699,"Edom and Babylon against Jerusalem, or, meditations on Psal. 137. 7 Occasioned by the most happy deliverance of our church and state (on November 5. 1605.) from the most bloody designe of the papists-gunpowder-treason. Being the summe of divers sermons, delivered by Thomas Vicars B.D. Pastour of Cockfield in South-sex. ...","Vicars, Thomas, d. 1638.",By E P urslowe for Henry Seyle dwelling in St Pauls Church yard at the signe of the Tygers head,Printed at London,"Gunpowder Plot, 1605 --  Early works to 1800.",1633,1
A35017,R10498,C6961,"The Scotch Presbyterian eloquence, or, The foolishness of their teaching discovered from their books, sermons and prayers and some remarks on Mr. Rule's late Vindication of the kirk","Calder, Robert, 1658-1723.; Curate, Jacob.",Printed for Randal Taylor,London,"Rule, Gilbert, 1629?-1701. --  Vindication of the Church of Scotland.; Church of Scotland --  Controversial literature.; Presbyterianism --  Early works to 1800.",1692,1
A32910,R4679,C3984,"The female advocate; or, A plea for the just liberty of the tender sex, and particularly of married women. Being reflections on a late rude and disingenuous discourse, delivered by Mr. John Sprint, in a sermon at a wedding, May 11th, at Sherburn in Dorsetshire, 1699. / By a Lady of Quality.","Chudleigh, Mary Lee, Lady, 1656-1710.",Printed for Andrew Bell at the Cross Keys and Bible in Cornhil near Stockmarket,London,"Sprint, John. --  The bride-womans counseller.; Marriage.",1700,1
A38185,R7765,E248,"The Franciscan convert, or, A recantation-sermon of Anthony Egan ... preached in London on April 6, 1673 to which is annexed, A narrative of the strange behaviour and speeches of the papists in Ireland since His Majesties declaration of indulgence : and the commendatory letter in Latine, given to the author by his superiour before his conversion.","Egan, Anthony, B.D.; Ford, Henry, Sir, 1619?-1684.",Printed for Robert Clavel,London,Anglican converts.; Conversion --  Early works to 1800.; Catholics --  Ireland.,1673,1
A37425,R7553,D830,"The Compleat mendicant, or, Unhappy beggar being the life of an unfortunate gentleman ... a comprehensive account of several of the most remarkable adventures that befel him in three and twenty years pilgrimage : also a narrative of his entrance at Oxford ... likewise divers familiar letters, both Latin and English sermons, poems, essays ...","Defoe, Daniel, 1661?-1731.; Price, Thomas.",Printed for E Harris,London,Pilgrims and pilgrimages.,1699,1
A34230,R35604,C5748,"The Confession and execution of the five prisoners that suffered on the new gallows at Tyburn on Friday the 6th of September, 1678 at which time were executed Daniel Massey, John Johnson, Sarah Brampfield, Hannah Smith, otherwise call'd Hebshebeth Cobb, Anne Davis, alias Smalman : with brief notes of two sermons preached before them after condemnation, their carriage in prison, and last speeches at the place of execution.",Anonymous,Printed for L C,London,"Massey, Daniel, d. 1678.; Executions and executioners --  England.; Thieves --  England.",1678,1
A32109,R11307,C2772,"His Maiesties speciall command under the great seale of England to the Lord Major of the honourable city of London dated Decemb. 9, 1641 : for the speedy sending of precepts into severall wards of the city : to suppresse the tumultuous and unlawfull assemblies and riotous disorders both in the city of London and VVestminster : vvith a relation of the riotous assemblies, mutinous vproares and disorders made and committed by a company of Brownists or Seperatists within the city of London and VVestminster : also in what manner they entred into St. Georges church where one of them made a sermon on Sunday Decemb. 12 : vvhereunto is added the riotous insurrection and rebellion of some prisoners in New-gate condemned to dye on Munday December 13, 1641.","Charles I, King of England, 1600-1649.; England and Wales. Sovereign (1625-1649 : Charles I); City of London (England). Court of Common Council.",Printed for John Thomas,London,"Great Britain --  History --  Charles I, 1625-1649 --  Sources.",1641,1
A35266,R28584,C7369,"A collection, or catalogue of our English writers on the Old and New Testament either in whole or in part : whether commentators, elucidators, adnotators, or expositors : at large or in single sermons ...","Osborne, John, 1617 or 18-ca. 1665.; Crowe, William, 1616-1675.",Printed by R Davenport for John Williams,London,Bible --  Bibliography --  Catalogs.,1663,1
A36257,R14256,D1821,"A treatise concerning the lawfulness of instrumental musick in holy offices by Henry Dodwell ... ; to which is prefixed, a preface in vindication of Mr. Newte's sermon concerning the lawfulness and use of organs in the Christian church, &c. ...","Dodwell, Henry, 1641-1711.",Printed for William Haws,London,"Newte, John, 1655?-1716. --  Lawfulness and use of organs in the Christian church.; Music in churches.; Church music --  Church of England.",1700,1
A39120,R40198,E3947A,"Vindiciæ justificationis gratuitæ = Justification without conditions, or, The free justification of a sinner : explained, confirmed, and vindicated, from the exceptions, objections, and seeming absurdities, which are cast upon it, by the assertors of conditional justification : more especially from the attempts of Mr. B. Woodbridge in his sermon, entituled (Justification by faith), of Mr. Cranford in his Epistle to the reader, and of Mr. Baxter in some passages, which relate to the same matter : wherein also, the absoluteness of the New Covenant is proved, and the arguments against it, are disproved / by W. Eyre ...","Owen, John, 1616-1683.; Eyre, William, 1612 or 13-1670.",Printed for R I and are to be sold by Edward Forrest,London,"Woodbridge, Benjamin, 1622-1684. --  Justification by faith, or, A confutation of that antinomian error that justification is before faith.; Cranford, James, d. 1657.; Baxter, Richard, 1615-1691. --  Aphorismes of justification.; Justification.",1654,1
A27029,R20024,B1397,"The Scripture Gospel defended, and Christ, grace, and free justification vindicated against the libertines ... in two books : the first, a breviate of fifty controversies about justification ... : the second upon the sudden reviving of antinomianism ... and the re-printing of Dr. Crisp's sermons with additions ... / by Richard Baxter ...","Baxter, Richard, 1615-1691.",Printed for Tho Parkhurst,London,Justification --  Early works to 1800.; Antinomianism.,1690,1
A28344,R31595,B3150,"Vindiciæ foederis, or, A treatise of the covenant of God enterd with man-kinde in the several kindes and degrees of it, in which the agreement and respective differences of the covenant of works and the covenant of grace, of the old and new covenant are discust ... / [by] Thomas Blake ... ; whereunto is annexed a sermon preached at his funeral by Mr. Anthony Burgesse, and a funeral oration made at his death by Mr. Samuel Shaw.","Shaw, Samuel, 1635-1696.; Burgess, Anthony, d. 1664.; Blake, Thomas, 1597?-1657.",Printed by Abel Roper,London,"Covenant theology.; Theology, Doctrinal.",1658,1
A26951,R5103,B1301,"The life of faith in three parts, the first is a sermon on Heb. 11, 1, formerly preached before His Majesty, and published by his command, with another added for the fuller application : the second is instructions for confirming believers in the Christian faith : the third is directions how to live by faith, or how to exercise it upon all occasions / by Richard Baxter.","Baxter, Richard, 1615-1691.",Printed by R W for Nevil Simmons,London,"Baxter, Richard, 1615-1691 --  Bibliography.; Christian life --  Early works to 1800.; Faith --  Early works to 1800.",1670,1
A26953,R14225,B1307,Memorables of the life of faith taken out of Mr. B's sermon preached before the King at Whitehall : published thus for the poor that want money and memory / by one desirous to promote the common salvation.,"Baxter, Richard, 1615-1691.",Printed for Tho Parkhurst,London,Faith.; Salvation.; Broadsides --  England --  17th century.,1690,1
A26830,R10687,B1149,"The lawfulness and expediency of church-musick asserted in a sermon preached at St. Brides-Church upon the 22d. of November, 1693 being the anniversary meeting of gentlemen, lovers of musick / by Ralph Battell ...","Battell, Ralph, 1649-1713.",Printed by J Heptinstall for John Carr,London,Music in churches.,1695,1
A27494,R4475,B2007,"Clavi trabales, or, Nailes fastned by some great masters of assemblyes confirming the Kings supremacy, the subjects duty, church government by bishops ... : unto which is added a sermon of regal power, and the novelty of the doctrine of resistance : also a preface by the right Reverend Father in God, the Lord Bishop of Lincolne / published by Nicholas Bernard ...","Bernard, Nicholas, d. 1661.",Printed by R Hodkginson and are to be sold by R Marriot,London,"Ussher, James, 1581-1656.; Church of England --  Government.; Church and state --  Great Britain.; Episcopacy.",1661,1
A26870,R1213,B1194,"A breviate of the life of Margaret, the daughter of Francis Charlton ... and wife of Richard Baxter ... : there is also published the character of her mother, truly described in her published funeral sermon, reprinted at her daughters request, called, The last work of a believer, his passing-prayer recommending his departing spirit to Christ, to be received by him.","Baxter, Richard, 1615-1691.",Printed for B Simmons,London,"Baxter, Margaret Charlton, 1636-1681.",1681,1
A28514,R15357,B3390,"An alarme beat vp in Sion, to vvar against Babylon, or, The svmme of a sermon upon Revelation 18 and the 6 preached at Knowle, before the Honourable the Committee of the county of Kent, on the 13 of Iune, anno 1664, and by the said Honourable Committee required to be published / by Joseph Boden ...","Boden, Joseph, b. 1605 or 6.",Printed by I L for Christopher Meredith,London,Bible. --  N.T. --  Revelation XVIII.,1644,1
A28857,R43063,B3805,"Boteler's case being an impartial narrative of the tryal, & penitent behaviour of Master UUilliam Boteler, executed September 10th at Chelmsford, about the murder of Capt. Wade : with the substance of a sermon preached on that occasion, and his last speech faithfully taken.","Boteler, William, d. 1678.",Printed for J Clarke and P Brooksby,London,"Boteler, William, d. 1678. --  Trials, litigation, etc.; Trials (Murder) --  England.; Dueling.",1678,1
A30249,R21441,B5667,"Vindiciae legis, or, A vindication of the morall law and the covenants, from the errours of Papists, Arminians, Socinians, and more especially, Antinomians in XXX lectures, preached at Laurence-Jury, London / by Anthony Burgess ...","Burgess, Anthony, d. 1664.",Printed by James Young for Thomas Underhill,London,Providence and government of God.; Law and gospel.; Covenant theology.,1647,1
A77854,R201144,B5666,"Vindiciæ legis: or, A vindication of the morall law and the covenants, from the errours of papists, Arminians, Socinians, and more especially, Antinomians. In XXIX. lectures, preached at Laurence-Jury, London. / By Anthony Burgess, preacher of Gods Word.","Burgess, Anthony, d. 1664.",Printed by James Young for Thomas Underhill at the signe of the Bible in Wood street,London,Covenant theology; Antinomianism; Grace (Theology); Controversial literature; Early works to 1800.; Law (Theology),1646,2
A76316,R201292,B1668,"An examination of the chief points of Antinomianism, collected out of some lectures lately preached in the church of Antholines parish, London: and now drawn together into a body, and published for the benefit of all that love the holy truth of God, / by Thomas Bedford B. D. Vnto which is annexed, an examination of a pamphlet lately published, intituled The compassionate Samaritan, handling the power of the magistrate in the compulsion of conscience: by the same author.","Bedford, Thomas, d. 1653.",Printed by John Field for Philemon Stephens and are to be sold at his shop at the sign of the gilded Lyon in Pauls Church yard,London,"Walwyn, William, 1600-1681.; Great Britain; 17th century; England; Antinomianism; Compassionate Samaritane unbinding the conscience; Church and state; Church history; Controversial literature; Early works to 1800.",1647,1
A03342,S119430,13462,CVIII lectures vpon the fourth of Iohn Preached at Ashby-Delazouch in Leicester-shire. By that late faithfull and worthy minister of Iesus Christ. Arthur Hildersam.,"Cotton, John, 1584-1652.; Hildersam, Arthur, 1563-1632.",Printed by George Miller for Edward Brewster and are to be sold in Pauls Church yard at the signe of the Bible,London,John IV; Commentaries; Bible.; Early works to 1800.; N.T.,1632,1
A30248,R21442,B5663,"The true doctrine of justification asserted and vindicated, from the errours of Papists, Arminians, Socinians, and more especially Antinomians in XXX lectures preached at Lawrence-Iury, London / by Anthony Burgess ...","Burgess, Anthony, d. 1664.",Printed by A Miller for Tho Underhill,London,Justification.,1651,1
A45240,R20540,H3825,"An exposition of the book of Job being the sum of CCCXVI lectures, preached in the city of Edenburgh / by George Hutcheson ...","Hutcheson, George, 1615-1674.",Printed for Ralph Smith,London,Bible.; Commentaries.; Job; O.T.,1669,2
A54347,R32208,P151,"The mystery of the Gospel unvail'd wherein is plainly shewed and proved, that the man Christ Jesus has honoured all the perfections of God more than Adam and all his posterity could have done, had they continuted in their primitive state of innocency / first preached, and now published by Samuel Pack.","Pack, Samuel.",Printed for the author,London,Jesus Christ; Divinity.; Sinlessness.,1691,2
A50026,R222044,L961,"Sionis reductio, & exultatio. Or, Sions return out of captivity with Sions reioycing for her return. A discourse, intended for the solemn festivity of the English nation, at Livorno in Italy, upon the happy news of King Charles the Second his return into England, which was there celebrated with munificent feasting, and magnificent shows, fire-works, and other signs of triumph, three days together, in the month of July anno Dom. 1660. Since occasionally preached in part, at St. Margarets in Westminster, the Sonday [sic] after the solemnization of the Kings birth-day, and entry into London; and now presented to publick view, as to correct the mis-apprehension, and mis-interpretation of some that were present; so to prevent the mis-information, and depravation of others that were absent. By Ro. le Grosse, cleric. An orthodox priest of the Church of England; and D. Oecumenical, then residing in Livorno, at his return from grand Cairo in Egypt.","Le Grosse, Robert.",printed by Tho Leach,London,"Sovereign (1660-1685 : Charles II); Great Britain; England and Wales.; Restoration, 1660-1668; History; Kings and rulersl; Early works to 1800.",1662,2
A10242,S4427,20521.8,"The heart of the king, and the king of the heart, or, A briefe vnfolding of that remarkable proverbe of the royall preacher ... written in the time of His Maiesties abode at Plimmouth, and preferred vnto him in his returne from thence, anno 1625 : together with a short meditation vpon 2. Sam. 24.15., preached at a weekely lecture in Deuon, in those fearefull times of mortalitie / by J.P. Master of Arts and minister of the gospell.","Pyne, John.; J. P.",Printed by William Stansby,London,"O.T.; Proverbs XXI, 1; Bible.; Criticism, interpretation, etc.; Samuel, 2nd, XXIV, 15",1628,2
A19614,S117464,6048,"Collections out of S. Augustine and some few other Latine writers upon the first part of the Apostles Creed. By John Crompe, Master of Arts of C.C.C. in Cambridge, and vicar of Thornham in Kent. First preached in his Parish Church; and now inlarged (as here followes) for more publike use.","Crompe, John.",Printed by John Haviland for William Lee and are to be sold at his shop neere the Miter Taverne in Fleet street,London,Apostles' creed; Early works to 1800.,1638,2
A06160,S100760,16651,"Christs communion with his church militant First preached, and now published, for the good of Gods church in generall. By Nicholas Lockyer, Mr. of Arts.","Lockyer, Nicholas, 1611-1685.",Printed by E G riffin for Iohn Rothwell at the Sunne in S Pauls Church yard,London,Spiritual lifex; Early works to 1800.; Consolation; Anglican authors,1640,2
A06161,S108798,16652,"A divine discovery of sincerity according to its proper and peculiar nature: very profitable for all sorts of persons to peruse. First preached, and now published, for the good of Gods Church in generall. By Nicholas Lockyer Master of Arts.","Lockyer, Nicholas, 1611-1685.",Printed by E G riffin for Iohn Rothwell at the Sunne in Pauls Church yard,London,Sincerity; Early works to 1800.,1640,2
A49256,R220429,L3175,"Short and plaine animadversions on some passages in Mr. Dels sermon first preached before the Honourable House of Commons on Novemb. 25. 1646. But since printed without their order Setting forth the many dangerous and destructive assertions therein both to church and state, the covenant, and the reformation so much desired. Together, with an answer to an unlicensed pamphlet annext to the sermon, entituled, A reply to Master Loves contradictions. By Christopher Love minister of Anne Aldersgate, London. The second edition. Imprimatur Ja. Cranford. Decemb. 17. 1646.","Love, Christopher, 1618-1651.",printed by R Cotes for Iohn Bellamie at the three Golden Lions in Cornhill neer the Royall Exchange,London,"Dell, William, d. 1664.; Great Britain; 17th century; Government; Right reformation; Church of England; Church polity; Church history; Early works to 1800.",1647,1
A16166,S119257,3089,"The blame of kirk-buriall, tending to persvvade cemiteriall ciuilitie First preached, then penned, and now at last propyned to the Lords inheritance in the Presbyterie of Lanerk, by M. William Birnie the Lord his minister in that ilk, as a pledge of his zeale, and care of that reformation.","Birnie, William, 1563-1619.",Printed by Robert Charteris printer to the Kings most excellent Maiestie,Edinburgh,Funeral rites and ceremonies; Early works to 1800.; Burial,1606,1
B43800,,R692A,"Prophetick admonitions to the city of London : of four great calamities like to befall it, viz.  1. Destruction of their houses, fullfilled in 1666.  2. Slaughters of their persons, wives and children.  3. Loss of their goods and estates, and, 4. Violation and slavery of their consciences.  And of the only means to prevent 'em. / First preached and afterwards printed, and dedicated to the citizens, by Thomas Reeves, B. in divinity, in the year 1657.","Reeve, John, 1608-1658.",Printed for J Meekes in Hanging Sword court in Fleet street,London,England; Muggletonians; Apocalyptic literature; Early works to 1800.,1694,2
A01979,S103304,12123,"The vvhole-armor of God: or A Christians spiritual furniture, to keepe him safe from all the assaults of Satan First preached, and now the second time published and enlarged for the good of all such as well vse it:whereunto is also added a treatise of the sinne against the Holy Ghost. By VVilliam Gouge B.D. and preacher of Gods Word in Blacke Fryers London. ...","Gouge, William, 1578-1653.",Printed by Iohn Beale,At London,"Early works to 1800.; Sin, Unpardonable; Spiritual life; Modern period, 1500-.",1619,1
B03275,R36181,E477,"An elegy upon the death of two eminent ministers of the Gospel Mr. Pledger and Mr. Wells. Who both departed this life on the Lords day June the 18th. 1676. The first of them having preached twice, and administred the Lords Supper the very day of his dissolution.",Anonymous,Printed for B H,London,"Pledger, Elias, d. 1676; Elegiac poetry, English; Wells, John, 1623-1676; 17th century.; Poetry; Early works to 1800.",1676,1
A96415,R206427,W1999,"The light appearing more and more towards the perfect day. Or, a farther discovery of the present state of the Indians in New-England, concerning the progresse of the Gospel amongst them. Manifested by letters from such as preacht to them there. / Published by Henry Whitfeld, late pastor to the Chuch [sic] of Christ at Gilford in New-England, who came late thence.","Mayhew, Thomas, fl. 1651.; Eliot, John, 1604-1690.; Whitfield, Henry, 1597-1660?",Printed by T R E M for John Bartlet and are to be sold at the Gilt Cup neer St Austins gate in Pauls Church yard,London,Massachuset Indians; Wampanoag Indians; Massachusetts; Indians of North America; Missions; Early works to 1800.,1651,1
B18418,,C72B,"A short discourse against transubstantiation, or, An answer to the ordinary question whether a man may be saved in the Roman Catholick religion? by the reduction of it to another, whether one can be saved who, apostasizing from a true religion joineth himself with the grossest idolaters : where the evidence against transubstantion from revelation, reason, and sense is repeated and improved in two sermons on Mat. 26. 26 / by J.C.",J. C.,Printed for Tho Parkhurst,London,Transubstantiation.; Catholic Church; Controversial literature.,1675,2
A84091,R176777,E3288,An essay on hypocrasie and Pharisaism. As it was set forth in a Sermon / by A curate of souls.,Curate of Souls.; J. W.,Printed by J C and Freeman Collins for Charles Yeo Bookseller in Exon,London,Religious aspects; Early works to 1800.; Hypocrisy,1683,2
A96995,R8440,W3778,"The covenants plea for infants: or, The covenant of free grace, pleading the divine right of Christian infants unto the seale of holy baptisme. Against the rusticke sophistry, and wicked cavillations of sacrilegious Anabaptists: being the summe of certaine sermons had in the parish-church of Cranham, neere the city of Gloucester, in Gloucester-shire, with the exceptions of certaine Anabaptists against the foresaid sermons, and the authors answers thereunto. Very seasonable for weake consciences in these unsettled times of schisme and apostacie. By Thomas Wynell minister of the Gospel of Jesus Christ.","Wynell, Thomas, b. 1599 or 1600.",Printed by Henry Hall for the author,Oxford,Anabaptists; Early works to 1800.; Infant baptism,1642,2
A90476,R203151,P1502,"A perfect narrative of the late proceedings of the Parliament of Scotland, in relation to the affaires of England. Also the manner of the funerall of the Right Honourable, Ferdinando Lord Fairfax : with the chief heads of his Lordships funerall-sermon, preached by Mr. Bowles. 15. March instant. And sundry other particulars concerning the L. Widdringdon, Sir Thomas Glemham, Sir Charles Lucas, and others late going into Scotland.","Bowles, Edward, 1613-1662.",Printed by Robert Austin,London,"Scotland; Baron, 1584-1648; Death and burial; 1625-1649; Politics and government; Fairfax, Ferdinando Fairfax,; Early works to 1800.",1648,2
A13209,S118002,23507,"Lectures vpon the eleventh chapter to the Romans. Preached by that learned and godly divine of famous memorie, Dr. Sutton, in St. Marie Overies in Southwarke. Published for the good of all Gods Church generally, and especially of those that were then his hearers","Sutton, Thomas, 1585-1623.; Downame, John, d. 1652.",Printed by I ohn H aviland for Nicolas Bourne and are to be sold at his shop at the south entrance of the Royall Exchange,London,Commentaries; Bible.; Romans XI; Early works to 1800.; N.T.,1632,2
A11012,S116153,21283,"Lectures, vpon the history of the Passion, Resurrection, and Ascension of our Lord Iesus Christ Beginning at the eighteenth chapter of the Gospell, according to S. Iohn, and from the 16. verse of the 19. chapter thereof, containing a perfect harmonie of all the foure Euangelists, for the better vnderstanding of all the circumstances of the Lords death, and Resurrection. Preached by that reuerend and faithfull seruant of God, Mr. Robert Rollocke, sometime minister of the Euangell of Iesus Christ, and rector of the Colledge of Edinburgh.","Arthur, William, fl. 1606-1619.; Rollock, Robert, 1555?-1599.; Charteris, Henry, 1565-1628.",Printed by Andro Hart,Edinburgh,Passion; Resurrection; Ascension; Jesus Christ; Early works to 1800.,1616,1
A11010,S116171,21281,"Lectures vpon the first and second Epistles of Paul to the Thessalonians: preached by that faithfull seruant of God M. Robert Rollock, some-tyme minister of the Euangell of Iesus Christ, and rector of the Colledge in Edinburgh","Arthur, William, fl. 1606-1619.; Rollock, Robert, 1555?-1599.; Rollock, Robert, 1555?-1599. In Epistolam Pauli Apostoli ad Thessalonicenses priorem commentarius. aut; Charteris, Henry, 1565-1628.",Printed by Robert Charteris printer to the Kings most excellent Majestie,Edinburgh,"Thessalonians, 2nd; Commentaries; Bible.; Thessalonians, 1st; Early works to 1800.; N.T.",1606,1
A11011,S116223,21282,"Lectures vpon the Epistle of Paul to the Colossians. Preached by that faithfull seruant of God, Maister Robert Rollok, sometime rector of the Vniuersitie of Edenburgh","Rollock, Robert, 1555?-1599.; Holland, Henry, 1555 or 6-1603.",Imprinted by Felix Kyngston dwelling in Pater noster row ouer against the signe of the Checker,At London,Commentaries; Bible.; Colossians; Early works to 1800.; N.T.,1603,1
A13538,S118153,23827,"Dauids learning, or The vvay to true happinesse in a commentarie vpon the 32. Psalme. Preached and now published by T.T. late fellow of Christs Colledge in Cambridge. To which is prefixed the table of method of the whole Psalme, and annexed an alphabeticall table of the chiefe matters in the commentarie.","Taylor, Thomas, 1576-1632.",Printed by William Stansby for Henrie Fetherstone and are to be sold at his shop in Pauls Church yard at the signe of the Rose,London,O.T.; Commentaries; Bible.; Psalms XXXII; Early works to 1800.,1617,1
A13535,S118201,23825,"A commentarie vpon the Epistle of S. Paul written to Titus. Preached in Cambridge by Thomas Taylor, and now published for the further vse of the Church of God. With three short tables in the end for the easier finding of 1. doctrines, 2. obseruations, 3. questions contained in the same","Taylor, Thomas, 1576-1632.",Printed by Cantrell Legge for L Greene,Cambridge,Commentaries; Bible.; Titus; Early works to 1800.; N.T.,1612,1
A33723,R35626,C5030,"A discourse of regeneration, faith and repentance preached at the Merchants-Lecture in Broad-Street by Thomas Cole ...","Cole, Thomas, 1627?-1697.",Printed for Thomas Cockerill,London,Faith.; Regeneration (Theology); Repentance.,1689,1
A33720,R964,C5029,"A discourse of Christian religion, in sundry points preached at the merchants lecture in Broadstreet / by Thomas Cole ...","Cole, Thomas, 1627?-1697.",Printed by R R for Thomas Cockerill,London,Christianity.,1692,1
A04626,S107863,14747,"A treatise of patience in tribulation first, preached before the Right Honourable the Countesse of Southampton in her great heauines for the death of her most worthy husband and sonne: afterward inlarged for the helpe of all that are any way afflicted crossed or troubled. By William Iones B. of D. and P. of Arraton in the Isle of Wight. Herevnto are ioyned the teares of the Isle of Wight, shed on the tombe of their most noble Captaine Henrie Earle of Southampton and the Lord Wriothesly his sonne.","Jones, William, b. 1581 or 2.",Printed by William Iones dwelling in Red crosse streete,London,"Wriothesley, James Wriothesley,; Earl of, 1573-1624; Death and burial; Lord, 1605-1624; Poetry.; Southampton, Henry Wriothesley,",1625,1
B03839,R178824,J107,"The Jacobite's new creed, containing the articles of their faith, and doctrine of salvation, as now preach'd and practised, &c. Licensed according to order.",Anonymous,Printed for E Golding,London,"Great Britain; William and Mary, 1689-1702; History; Political satire, English; Jacobites; 17th century.; Humor.; Religious satire, English; Early works to 1800.; Humor",1693,2
A89104,R205297,M1899,"A message from the Isle of Wight, brought by Major Cromwell. Coll: Hammond sent for by the Lord Generall, and Col: Ewers to be at the Isle of Wight. Also the chiefe heads of Bishop Ushers sermon. And His Majesties letter to the Parliament: brought this present Munday, Novemb. 27. 1648.",England and Wales. Sovereign (1625-1649 : Charles I).,Printed for R Smithurst neer Pye corner,London,"Great Britain; Civil War, 1642-1649; Early works to 1800.; History",1648,2
A96416,R186141,W199B,"Joshua's resolution; or the duties of houshold-governours discoursed of, and fairly stated; their failures therein mildly consider'd, and without favour or affection impartially weighed. The subject suited to the capacities of tamworth auditory, and preached there, and elsewhere, by John Wagstaffe, A.M. and rector of Little Wenlock, in Shropshire.","Wagstaffe, John, rector of Little Wenlock.",printed by Thomas Snowden and are to be sold by Henry Mortlack at the Ph√¶nix in St Paul s Church Yard,London,Religious education; Early works to 1800.; Teaching,1684,2
A76218,R207537,B1423A,"A treatise of conversion Preached, and now published for the use of those that are strangers to a true conversion, especially the grosly ignorant and ungodly. By Richard Baxter, teacher of the Church of Christ at Kederminster.","Baxter, Richard, 1615-1691.",printed by R W for Nevil Simmons bookseller in Kiderminster and are to be sold by Joseph Nevil at the Plough in Pauls Church yard,London,Conversion; Early works to 1800.,1657,2
A77374,R223954,B4476A,"The vvounded conscience cured, the weak one strengthned, [sic] and the doubting satisfied By way of answer to Doctor Fearne. Where the main point is rightly stated, and objections throughly answered for the good of those who are willing not to be deceived. By William Bridge, preacher of Gods Word. It is ordered this 30. day of January, 1642. by the committee of the House of Commons in Parliament, concerning printing, that this answer to Dr. Fearnes book be printed. John White. The second edition, correced and amended. Whereunto are added three sermons of the same author; 1. Of courage, preached to the voluntiers. 2. Of stoppage in Gods mercies to England, with their [sic] remedies. 3. A preparation for suffering in these plundering times.","Bridge, William, 1600?-1670.",printed for Benjamin Allen and are to be sold at his shop in Popes head Alley,London,"Resolving of conscience; Ferne, H.; (Henry), 1602-1662.; Conscience; Early works to 1800.",1643,2
A77775,R200735,B5403,"The Gospel-covenant; or The covenant of grace opened. Wherein are explained; 1. The differences betwixt the covenant of grace and covenant of workes. 2. The different administration of the covenant before and since Christ. 3. The benefits and blessings of it. 4. The condition. 5. The properties of it. / Preached in Concord in Nevv-England by Peter Bulkeley, sometimes fellow of Johns Colledge in Cambridge. Published according to order.","Bulkeley, Peter, 1583-1659.",Printed by M S for Benjamin Allen and are to be sold at the Crowne in Popes head Alley,London,Grace (Theology); Good works (Theology); Early works to 1800.,1646,2
